entity,label,source_title,source_url
Warring States,GPE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the era,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucius,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laozi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Mozi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhuang Zhou,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang.[112,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
edit]Schneider,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Schneider,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Legalist,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Ban Gu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,GPE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Huangdi Sijing,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Boshu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qing dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Yongzheng Emperor,[127",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qing,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhang Shizhi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wen,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Tian Zi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Bao Jingyan.[130,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Li Kui's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Zhan Guo Ce,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Yanzi chunqiu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xiao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Liang Qichao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Yuri Pines,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
A.C. Graham's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Pines,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Buhai.[152,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Sima Qian,[156",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Herrlee G. Creel,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xunzi,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Feizi.[158,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laozi.[159,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hann,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the eighth year,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Legalism,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Joseph Needham,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
recent years,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Herrlee,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
G. Creel's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Creel,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Loewe,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Cambridge History,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the next dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zichan,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hann,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Stratagems,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wei,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Imperial Library's,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucianism,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Li Kui),[198",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shang Yang,[198",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laozi-Zhuangzi,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
between around a hundred years after Sima Qian,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the third century A.D.,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Zhuangzi,[203",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhuangzi.[160,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Simas,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Laozi,[205",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
A.C. Graham,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daodejing,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Huang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sinologist Hansen,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Stanford Encyclopedia,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Cao Shen,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Huangdi Sijing,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sijing,GPE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Jingfa,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sijing,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Mohists,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Dao,[226][227",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laozi.[228,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sijing,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daoistic,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Mawangdui,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Huangdi Sijing,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Warring States,LOC,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
W.K. Liao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
post-Han Fei,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the early Han,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Michael Loewe,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
The Yellow Emperor,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao.[238,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Qian's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Confucianistic,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laozi.[239,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Pei Wang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laozi.[240,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Lushi Chunqiu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daodejing,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
qigong,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guodian Chu Slips,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Laoist,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Earth,LOC,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xing-Ming,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
J. J. L. Duyvendak,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wenzi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Huainanzi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Guodian,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
John Ching Hsiung Wu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Lao,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the early Han dynasty,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Gongsun Hong.[260,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Daodejing,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"the Guanzi Neiye,[261",ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yangian,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sang Hongyang,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Jixia Academy's,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qunshu zhiyao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wei Zheng)[270,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Huang-Lao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xing-Ming.[275,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Huang-Lao"".[279",EVENT,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Sima Tan's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhuangzi,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hansen,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the late period.[214,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Mawangdui Huangdi sijing,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Warring State's,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Zhu shu,",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the winter,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
summer,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
(Ren shu),PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Feng Youlan,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang and,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
A. C. Graham,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Qin,GPE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Gongsun,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shangjunshu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Graham,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Malthusians,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wu Qi,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shangjunshu,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Ch'ien Mu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Dao,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Descartes,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Francis Bacon.[295,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shen Dao.[226,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
two millennia,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hu Shih,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xun Kuang:[300,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Hong Kong,GPE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Liu Xiaogan,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Lao,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Cangjie,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shang Yang.[303,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Pei Yin's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the fifth century.[307,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Creel,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han Feizi,EVENT,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Goldin,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Christoph Harbsmeier,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Østergaard Petersen,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
ming 名,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Feizi Ch7,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Chen Qiyou,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
"Shen Buhai,[68",PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xing-Mings's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shiji Ch63[330,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
c. 145–c. 86 BCE,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xing-Ming.[333,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Xing,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Zhou,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Mohist,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Neo-Mohists,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Pei Yin,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Shu,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Ming,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han Fei Shu's,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Wen of Han,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Han dynasty.[342,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Han,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Imperial Examination,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the third century's,DATE,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Eastern Han,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Jin Zhuo,PERSON,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Xingmingjia School of Forms and Names,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
the Mingjia School of Names,ORG,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
Fajia,NORP,Legalism (Chinese philosophy),https://en.wikipedia.org/wiki/Legalism_(Chinese_philosophy)
